process_name,process_id,process_location,process_description,exchange_flow_name,exchange_flow_id,exchange_amount,exchange_unit,exchange_ecoinvent_type,_old_process_id,_old_exchange_flow_id,orig_process_id,orig_exchange_id,allocation_factor,allocation_type
"Anthracite coal, at mine",de182d9f-35b5-333a-8012-445b93549447,Northern America,"This cradle to gate unit process is for 1 kilogram of anthracite coal extraction in the Appalachian Region of the United States, mainly Pennsylvania (small amount from Arkansas). Data were collected from 1991-2002 from various literature secondary sources. An unknown allocation type was used for this dataset. The system boundary of this dataset includes anthracite coal extraction and processing and system boundary exclusions are unknown. The following technology was used: surface/strip mining and underground mining. This metadata was populated based on a 2004 module report. Please reach out to USLCI@erg.com for more information.","Anthracite coal, at mine",81b85c3d-aeef-3a29-81d1-b39e1de928a8,1.0,kg,production,de182d9f-35b5-333a-8012-445b93549447,81b85c3d-aeef-3a29-81d1-b39e1de928a8,,,1.0,
Biodegradable loose fill,c139b46e-e0c1-3be5-ad3d-451d6392bad6,Northern America,"Willem Christiaens, Jesse Houlihan - CVDT Consulting (compiled/evaluated data supplied by Starchtech, Inc.",Biodegradable loose fill,bc79a7c3-02f2-375b-be04-601e5e1b5590,1.0,m3,production,c139b46e-e0c1-3be5-ad3d-451d6392bad6,bc79a7c3-02f2-375b-be04-601e5e1b5590,,,1.0,
"Steel; pickled hot rolled coil, at plant",137b2f94-e29e-4870-a2c2-20dafd441f1d.0ef88894-a6b7-415d-88cd-9aefdd14fc3a,Northern America,"This cradle-to-gate system process represents the production of one kilogram of steel, pickled, hot rolled coil from American Iron and Steel Institute (AISI)-member, and non-member steel producers in North America. The studied system boundary includes elementary flows associated with upstream raw material procurement and processing; iron ore beneficiation; blast furnace ironmaking or hot briquetted iron/direct reduced iron production (weighted by production volumes); upstream transportation of materials to production sites; internal transportation at production sites; basic oxygen furnace or electric arc furnace smelting (weighted by production volumes); slab casting; hot rolling mill (inclusive of cooling procedures); pickling; management of waste products; and avoided primary products from co-products using system expansion. The system process includes cutoff flows (empty processes) associated with waste product disposal or unspecified beneficial uses. 

System expansion was used to avoid allocating among co-products within the melt shop. System expansion is only applied when co-products are not reused onsite. The following substitutions were assumed using the notation, co-product (avoided product): 1 kg benzene (1 kg benzene (from pyrolysis fuel production)), 1 kg tar (1 kg bitumen), 1 kg sulfur (1 kg sulfur production), 1 kg slag (0.9 kg cement), 1 kg slag (1 kg gravel production), 1 kg mill scale (1 kg iron ore extraction), 1 kg baghouse dust zinc content (1 kg zinc production), 1 kg baghouse dust iron content (1 kg iron ore extraction), 1 MJ process gases (0.365 MJ electricity), 1 kg zinc dross (0.5 kg zinc production). Mill scale is modeled as an avoided product for the hot rolling process using the same substitution that is applied for the melt shop.","Steel; pickled hot rolled coil, at plant",0ef88894-a6b7-415d-88cd-9aefdd14fc3a,1.0,kg,production,137b2f94-e29e-4870-a2c2-20dafd441f1d,0ef88894-a6b7-415d-88cd-9aefdd14fc3a,137b2f94-e29e-4870-a2c2-20dafd441f1d,0ef88894-a6b7-415d-88cd-9aefdd14fc3a,1.0,PHYSICAL_ALLOCATION
"Acetic acid, at plant",e4a61018-9f98-3049-95c1-33b1acaa904e,Northern America,"Changed process on 12/9/2024 to reflect recovered energy as avoided natural gas combustion.
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.","Acetic acid, at plant",2c696e73-bd01-3f7b-a6c5-a56dee44d66e,1.0,kg,production,e4a61018-9f98-3049-95c1-33b1acaa904e,2c696e73-bd01-3f7b-a6c5-a56dee44d66e,,,1.0,
"Polycarboxylates, 40% active substance Bridge; USLCI to USEEIO",90f23038-0342-4df4-8c11-ae58f34c8e8d,US,"Bridge process to transparently convert from physical units, in USLCI, to values in 2012 producer price for connecting to background data in the USEEIO repository. 
","Polycarboxylates, 40% active substance, at plant",1e1ff2f7-714d-3cd0-8d4a-a6bee4e587e3,1.0,kg,production,90f23038-0342-4df4-8c11-ae58f34c8e8d,1e1ff2f7-714d-3cd0-8d4a-a6bee4e587e3,,,1.0,
"Calcium carbonate, ground, fine slurry, 3 micron, at plant",48be22f1-e30c-3e4a-8832-a9c5ed32350b,US,"This unit process represents the gate-to-gate production of 1 kg of calcium carbonate (fine slurry, 3 micron) from calcium carbonate rock (i.e., marble, limestone, or chalk) using average technologies for the contiguous United States in 2014-2015.  Additional details on the technologies used in this process are available in the Technology description field at the bottom of this section.

The system boundary includes: 1) quarry operations at the mine/quarry; 2) raw material transport from quarry operations to plant processing; 3) plant processing; 4) overhead energy consumption (e.g., lighting, heating, cooling, etc.) at quarry operations and plant processing; and 5) manufacturing waste and emissions.  The following processes and life cycle phases fall outside of the system boundary: 1) construction of capital equipment; 2) maintenance of operation and support equipment; 3) Human labor and employee commute; 4) final product shipping; 5) packaging; 6) product use; and 7) product disposal.  Additional details regarding system boundaries are available in the Modeling and validation section in the Sampling Procedure field.","Calcium carbonate, ground, fine slurry, 3 micron, at plant",73813ba0-6ce1-3516-8bc1-0a802c002f2a,1000.0,kg,production,48be22f1-e30c-3e4a-8832-a9c5ed32350b,73813ba0-6ce1-3516-8bc1-0a802c002f2a,,,1.0,
Lithium brine; extraction and reinjection; at plant,ca166ebc-78c6-4397-a212-764db5f3d0e7,Canada,"This dataset represents lithium rich brine extraction from underground aquifer and reinjection of lithium lean brine into the aquifer. It is suitable for use with direct lithium extraction technologies (DLE), in which lithium is extracted from brine and lithium lean brine is returned to the aquifer. The functional unit of the process is the extraction and reinjection of 1 kg of lithium brine. The system boundary includes brine extraction and reinjection wells and associated pumps. In addition to electricity consumption, the resources extracted and emissions to water are included in the unit process as a difference between extraction and reinjection brine flows. ","Lithium brine, at plant",9bbce06b-d2dc-47a7-bd5f-ab33379f146e,1.0,kg,production,ca166ebc-78c6-4397-a212-764db5f3d0e7,9bbce06b-d2dc-47a7-bd5f-ab33379f146e,,,1.0,
Pre-treated lithium brine; at plant,9af61f60-4a39-4c41-9ca1-eb3d79017aec,Canada,"This unit process produces pre-treated brine from brine sources in Canada by removing hydrogen sulfide (H2S) and ionic sulfides, to make it suitable for direct lithium extraction using adsorption. The functional unit is 1 kg pre-treated brine. The gate-to-gate system boundary includes gas striping and H2S polishing of incoming un-treated brine. Ozone generation is included in the system boundary.","Lithium brine, pre-treated, at plant",3aea9aff-9970-44ab-bc58-44e8ecfe32e0,1.0,kg,production,9af61f60-4a39-4c41-9ca1-eb3d79017aec,3aea9aff-9970-44ab-bc58-44e8ecfe32e0,,,1.0,
Lithium hydroxide monohydrate; production from pre-treated lithium brine; at plant; 100% purity,18cca684-0f1f-490c-bc61-78eb6f2b3aeb,Canada,"This unit process produces lithium hydroxide from pre-treated lithium brine using adsorption based direct lithium extraction (DLE) technology. The functional unit of the process is the production of 1 kg of high purity lithium hydroxide monohydrate (LiOH.H20) crystals. The gate-to-gate system boundary starts with the input of pre-treated lithium brine with 57 ppm lithum content and ends with the production high purity LiOH.H2O. The process does not have co-products and all the environmental impacts are allocated to LiOH.H2O production.

Lithium is removed from brine solution using adsroption onto zeolite based adsorbant. Lithium lean brine solution is re-injected back to the brine reservoir. Lithium is then removed using elution with dilute sulfuric acid to generate Li2SO4 solution. Mn, Mg and Ca are removed, reverse osmosis is used to concentrate Li2SO4 solution. Electrodialysis is used to produce LiOH and mechanical vapor compression crystallization to remove excess water and to generate high purity LiOH.H2O. Most water requirements of the process are fullfilled with recycled water and process needs electricity and chemicals for multiple operations. The process generates Mn/Mg/Ca-containing solid waste, which needs to be appropriately disposed. This process was simulated in SysCad simulation tool to generate the mass and energy balances required to calculate the inventory.","Lithium hydroxide monohydrate, at plant",18cca684-0f1f-490c-bc61-78eb6f2b3aeb.988eeef3-5ce6-4acb-878c-4d60dfcea53f,1.0,kg,production,18cca684-0f1f-490c-bc61-78eb6f2b3aeb,988eeef3-5ce6-4acb-878c-4d60dfcea53f,,,1.0,
Lithium hydroxide monohydrate; production from spodumene concentrate; at plant; 100% purity,dbff9ee8-0cf1-4ce9-9109-f0feb23903d0,Canada,"This unit process produces lithium hydroxide from hard rock (spodumene) mineral concentrate using hydrometallurgical process. The functional unit of the process is the production of 1 kg of pure lithium hydroxide monohydrate (LiOH.H20) crystals with 2% moisture content. The gate-to-gate system boundary starts with the input of spodumene mineral concentrate with 5% Li2O and ends with the production high purity LiOH.H2O. Transport of minreal concentrate by truck and then rail has also been included. The process does not have co-products and all the environmental impacts are allocated to LiOH.H2O production.

The input mineral concentrate has 89% solids and solids have following composition by weight: Li2O:5%, Al2O3:23.5%, SiO2:66.9%, Fe2O3: 0.4%, Na2O: 0.4%, K2O: 0.6%, P2O5: 0.1% and other:3%. The input mineral concentrate undergoes numerous opreations including calciner, acid plug mixer, rotary kiln, leaching, neutralization, Ca/Mg precipitation, reverse osmosis, electrodialysis, crystalization and drying to produce high purity LiOH.H2O. Most water requirements of the process are fullfilled with recycled water and process needs energy and chemicals for multiple operations. CO2 is emitted in the calciner operation. The tails produced contains predominantly SiO2, Al2O3 and CaSO6H4, which needs to be disposed in secure tailing ponds. This process was simulated in MetSim simulation tool to generate the mass and energy balances required to calculate the inventory.","Lithium hydroxide monohydrate, at plant",dbff9ee8-0cf1-4ce9-9109-f0feb23903d0.988eeef3-5ce6-4acb-878c-4d60dfcea53f,1.0,kg,production,dbff9ee8-0cf1-4ce9-9109-f0feb23903d0,988eeef3-5ce6-4acb-878c-4d60dfcea53f,,,1.0,
"Toluene, at plant",2d57ab6d-6b06-32e6-a44b-8ffcd5d94176,Northern America,"Products obtained from the platforming process include aromatic compounds (benzene, toluene, xylene), chemical hydrogen, light gas, and liquefied petroleum gas. Complete inventory data and metadata are available in full in the final report and appendices, Cradle-to-Gate Life Cycle Inventory of Nine Plastic Resins and Four Polyurethane Precursors. This report has been extensively reviewed within Franklin Associates and has undergone partial critical review by ACC Plastics Division members and is available at: www.americanchemistry.com. Quantities may vary slightly between the reference to main source and and this module due to rounding.  Important note: although most of the data in the US LCI database has undergone some sort of review, the database as a whole has not yet undergone a formal validation process.  Please email comments to lci@nrel.gov.","Toluene, at plant",dc052870-f71b-3775-824c-2936683a57f5,1.0,kg,production,2d57ab6d-6b06-32e6-a44b-8ffcd5d94176,dc052870-f71b-3775-824c-2936683a57f5,,,1.0,
